dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
3/11/2016 20:48,Skoda_Fabia_1.2_TSI_Combi_Ambiente,privat,Angebot,8200,control,kombi,2010,manuell,105,fabia,40000,10,benzin,skoda,nein,3/11/2016 0:00,0,44892,4/6/2016 4:17
3/7/2016 17:49,M.Benz_A170_cdi_L,privat,Angebot,1499,test,kleinwagen,2003,manuell,0,a_klasse,150000,5,diesel,mercedes_benz,nein,3/7/2016 0:00,0,27753,3/16/2016 14:18
3/26/2016 22:56,Volkswagen_Golf_Variant_1.4_TSI_Highline___Viele_Extras,privat,Angebot,13990,test,kombi,2010,manuell,160,golf,100000,3,benzin,volkswagen,nein,3/26/2016 0:00,0,79271,4/1/2016 3:44
3/23/2016 14:06,Audi_A8_3.0_TDI_DPF_quattro,privat,Angebot,18000,control,limousine,2008,automatik,232,a8,125000,12,diesel,audi,nein,3/23/2016 0:00,0,57518,4/6/2016 13:44
3/16/2016 21:47,VW_Golf_4_IV_Kombi_1_9TDI_101PS_Gruene_Pl._Schlachtfest_o_Komplett,privat,Angebot,1,control,,2016,manuell,0,golf,150000,0,diesel,volkswagen,ja,3/16/2016 0:00,0,49401,4/7/2016 9:45
3/25/2016 19:45,Kia_Carnival,privat,Angebot,750,test,,2016,manuell,144,carnival,150000,6,,kia,,3/25/2016 0:00,0,24852,3/25/2016 19:45
3/28/2016 13:58,Verkaufe_Ford_Fusion_ohne_TÜV,privat,Angebot,500,test,,2006,,70,fusion,150000,1,diesel,ford,,3/28/2016 0:00,0,73450,3/28/2016 13:58
3/7/2016 10:59,Mazda_6_Sport_Kombi_2.0_CD_DPF_Active,privat,Angebot,1500,test,kombi,2007,manuell,143,6_reihe,150000,9,diesel,mazda,ja,3/7/2016 0:00,0,81827,3/7/2016 15:18
3/17/2016 16:49,Mazda_MX_3_16V,privat,Angebot,1039,test,coupe,1992,manuell,88,mx_reihe,150000,3,benzin,mazda,nein,3/17/2016 0:00,0,96487,4/7/2016 2:17
3/21/2016 1:57,Wartburg_353,privat,Angebot,899,test,,1990,,37,,60000,2,,sonstige_autos,,3/21/2016 0:00,0,85057,3/27/2016 21:44
3/10/2016 22:51,Astra_G_TURBO_Coupe_z20let_Leder_Xenon_Tuning_OPC,privat,Angebot,3500,control,cabrio,2003,manuell,192,astra,150000,1,benzin,opel,nein,3/10/2016 0:00,0,29562,4/7/2016 10:45
3/28/2016 14:56,Auto_mit_ahk_und_vielen_km,privat,Angebot,900,test,kombi,2001,manuell,150,galant,150000,2,,mitsubishi,ja,3/28/2016 0:00,0,55743,4/6/2016 20:15
3/20/2016 10:06,Porsche_911_996_absoluter_top_Zustand_997_Look__Tausch_,privat,Angebot,17500,control,coupe,1998,automatik,301,911,150000,0,benzin,porsche,nein,3/20/2016 0:00,0,57520,4/2/2016 14:45
3/26/2016 10:53,BMW_328i_Sport_Edition,privat,Angebot,6700,test,cabrio,1999,manuell,193,3er,150000,4,benzin,bmw,nein,3/26/2016 0:00,0,38550,3/29/2016 12:48
3/24/2016 14:54,Audi_Coupé,privat,Angebot,2000,test,coupe,1990,manuell,113,andere,150000,9,benzin,audi,ja,3/24/2016 0:00,0,85077,4/7/2016 7:17
3/11/2016 23:52,Renault_Megane_1.9_dCi_FAP_Coupe_Cabriolet_Privilege,privat,Angebot,5129,test,cabrio,2006,manuell,131,megane,150000,4,diesel,renault,nein,3/11/2016 0:00,0,44227,4/5/2016 14:44
3/11/2016 19:58,Volkswagen_2.0_TDI/Temp./Rueckfahrkamera/Navi/8_fach/Sitzh.,privat,Angebot,6890,test,limousine,2004,manuell,140,golf,125000,11,diesel,volkswagen,nein,3/11/2016 0:00,0,28309,3/16/2016 10:47
3/5/2016 14:19,BMW_523i_Tempomat+Head_Up_Display+Sportfahrwerk+Navi,privat,Angebot,9000,test,limousine,2008,manuell,190,5er,150000,10,benzin,bmw,nein,3/4/2016 0:00,0,63263,4/5/2016 11:48
3/30/2016 18:56,Volkswagen_Bora_Variant_1.9_TDI_Sport_Edition,privat,Angebot,2599,test,kombi,2002,manuell,131,bora,150000,7,diesel,volkswagen,nein,3/30/2016 0:00,0,73066,4/5/2016 8:18
3/27/2016 19:50,Skoda_Octavia_Combi_2.0_FSI_Ambiente,privat,Angebot,7099,control,kombi,2005,manuell,150,octavia,150000,4,benzin,skoda,nein,3/27/2016 0:00,0,59174,3/27/2016 19:50
3/5/2016 17:42,BMW_316i_Comfort_Edition,privat,Angebot,699,test,limousine,1997,manuell,102,3er,150000,6,benzin,bmw,nein,3/5/2016 0:00,0,53879,3/7/2016 11:16
3/18/2016 0:51,Volkswagen_Golf_2.0_TDI_DPF_GT_Sport,privat,Angebot,8800,test,limousine,2008,manuell,170,golf,125000,8,diesel,volkswagen,nein,3/17/2016 0:00,0,89231,4/1/2016 23:45
4/3/2016 12:51,Mercedes_250TD_5_Gg._Schaltgetriebe_Diesel_W124_E_Klasse_T_Modell,privat,Angebot,1049,control,kombi,1993,manuell,113,e_klasse,150000,0,diesel,mercedes_benz,,4/3/2016 0:00,0,78166,4/5/2016 11:18
3/24/2016 15:53,Mercedes_Benz_C_200_T_Kompressor_Automatik_Avantgarde_AMG,privat,Angebot,14999,test,kombi,2008,automatik,184,c_klasse,125000,2,benzin,mercedes_benz,nein,3/24/2016 0:00,0,10555,4/7/2016 8:45
3/7/2016 9:53,Volkswagen_Golf_VII_2.0_TDI_DSG_Highline__AHK_Sthzg_Xenon,privat,Angebot,19850,control,limousine,2013,automatik,150,golf,60000,6,diesel,volkswagen,nein,3/7/2016 0:00,0,57078,3/20/2016 16:48
3/8/2016 14:46,Golf_6_1.4_weiss_Alufelgen_Spritsparer,privat,Angebot,7200,test,,2017,manuell,80,golf,150000,3,,volkswagen,,3/8/2016 0:00,0,44265,3/13/2016 1:17
3/23/2016 11:57,Fiat_Punto_1.2_8V_Active,privat,Angebot,1240,test,kleinwagen,2003,manuell,60,punto,150000,9,benzin,fiat,nein,3/23/2016 0:00,0,71642,3/23/2016 12:39
3/26/2016 10:50,Garagenfund_Datsun_Nissan_Sunny_Limo_Oltimer_Seehr_Selten_!!!,privat,Angebot,1350,test,limousine,1984,manuell,75,andere,100000,3,benzin,nissan,nein,3/26/2016 0:00,0,26826,4/6/2016 11:15
3/24/2016 14:38,Opel_Astra_1.6_Sport,privat,Angebot,2900,test,limousine,2003,manuell,84,astra,50000,4,benzin,opel,nein,3/24/2016 0:00,0,94269,3/28/2016 23:17
4/5/2016 12:06,Polo_86_c_Steilheck._Bj_94__45_ps,privat,Angebot,150,test,,2016,,0,polo,150000,0,,volkswagen,ja,4/5/2016 0:00,0,57234,4/5/2016 12:46
4/3/2016 13:43,Opel_Vectra_2.2_DTI_Selection_Free,privat,Angebot,1600,control,limousine,2002,manuell,125,vectra,150000,11,diesel,opel,nein,4/3/2016 0:00,0,90763,4/5/2016 12:19
3/21/2016 21:52,Opel_Corsa_1.2_16V,privat,Angebot,1899,control,kleinwagen,2004,manuell,75,corsa,150000,4,benzin,opel,nein,3/21/2016 0:00,0,72636,3/28/2016 20:19
4/1/2016 16:49,Citroen_C3_Pluriel_Charleston_Klima_Leder_Cabrio,privat,Angebot,7500,control,cabrio,2010,manuell,73,c3,40000,9,benzin,citroen,nein,4/1/2016 0:00,0,66740,4/5/2016 12:16
3/28/2016 20:38,Volkswagen_Passat_1.6,privat,Angebot,900,control,limousine,1996,manuell,95,passat,150000,10,benzin,volkswagen,nein,3/28/2016 0:00,0,85221,3/28/2016 20:38
4/1/2016 19:45,Audi_A4_Avant_s_line,privat,Angebot,16000,control,kombi,2009,manuell,160,a4,70000,11,benzin,audi,,4/1/2016 0:00,0,71032,4/5/2016 15:47
3/20/2016 13:50,verkaufe_mein_geliebten_audi_a6_sehr_sparsam_gruene_Plakette,privat,Angebot,6350,test,kombi,2006,manuell,140,a6,150000,2,diesel,audi,nein,3/20/2016 0:00,0,78713,4/6/2016 15:45
4/3/2016 16:54,Ford_Mondeo_2.0_TDCi_Ghia,privat,Angebot,3600,control,limousine,2004,manuell,131,mondeo,150000,3,diesel,ford,nein,4/3/2016 0:00,0,48231,4/5/2016 16:46
3/16/2016 18:56,BMW_116i,privat,Angebot,8000,control,limousine,2008,manuell,122,1er,80000,12,benzin,bmw,nein,3/16/2016 0:00,0,34329,4/7/2016 3:17
3/28/2016 21:48,Mercedes__A_klasse___Unfall_!!!_,privat,Angebot,500,control,,2000,,0,,5000,0,,mercedes_benz,,3/28/2016 0:00,0,59075,4/7/2016 4:44
3/30/2016 22:51,Audi_A4_1_9_TDI_S___line_Navi_PDC_Sport_Schiebedach,privat,Angebot,6600,control,kombi,2004,manuell,131,a4,150000,10,diesel,audi,nein,3/30/2016 0:00,0,85092,4/5/2016 15:45
3/12/2016 19:50,Smart_Fortwo_TÜV_11.2017,privat,Angebot,1999,test,coupe,2004,automatik,50,forfour,125000,11,benzin,smart,nein,3/12/2016 0:00,0,45327,3/17/2016 23:18
3/28/2016 22:46,Mercedes_Benz_E200_Kompressor_Gepflegt/_TOP_/_Wenig_Kilometer,privat,Angebot,6950,control,limousine,2003,automatik,163,e_klasse,125000,11,benzin,mercedes_benz,,3/28/2016 0:00,0,21077,3/30/2016 15:45
3/26/2016 17:57,Peugeot_208_GTI,privat,Angebot,15000,control,kleinwagen,2014,manuell,200,andere,40000,9,benzin,peugeot,nein,3/26/2016 0:00,0,54675,4/6/2016 3:17
3/20/2016 20:43,Chevrolet_Cruze_Station_Wagon_1.4T_LT+,privat,Angebot,13499,test,kombi,2013,manuell,140,andere,30000,9,benzin,chevrolet,nein,3/20/2016 0:00,0,21709,4/7/2016 4:46
3/19/2016 11:57,BMW_120d_M_Paket__M1_Felgen__Schiebedach__Anthrazit__fast_voll!,privat,Angebot,9600,test,limousine,2007,manuell,177,1er,150000,8,diesel,bmw,nein,3/19/2016 0:00,0,67346,4/6/2016 14:46
3/11/2016 18:25,Skoda_Fabia_2.0_Combi_Elegance,privat,Angebot,2399,test,kombi,2005,manuell,116,fabia,150000,12,benzin,skoda,nein,3/11/2016 0:00,0,56338,4/6/2016 15:17
4/5/2016 0:40,Audi_A5_2.0_TFSI,privat,Angebot,14200,control,coupe,2009,manuell,179,a5,80000,6,benzin,audi,nein,4/4/2016 0:00,0,36137,4/7/2016 3:17
3/23/2016 9:50,Von_Privat_Grand_Modus_in_Topzustand,privat,Angebot,8999,control,andere,2011,automatik,111,modus,20000,10,benzin,renault,nein,3/23/2016 0:00,0,35041,4/6/2016 6:16
3/29/2016 22:48,Mercedes_Benz_e190,privat,Angebot,2500,test,limousine,1990,automatik,0,c_klasse,150000,1,benzin,mercedes_benz,,3/29/2016 0:00,0,70190,4/6/2016 10:44
3/13/2016 19:42,Audi_a3_sehr_gepflegt_1.6_mit_klima,privat,Angebot,900,control,kleinwagen,1997,manuell,0,a3,150000,0,,audi,nein,3/13/2016 0:00,0,42279,3/13/2016 19:42
3/28/2016 11:58,Vw_Polo_n6,privat,Angebot,0,control,kleinwagen,2000,automatik,75,,125000,2,,volkswagen,,3/28/2016 0:00,0,67294,3/28/2016 11:58
4/2/2016 16:37,VW_Cabrio_EOS_top_gepflegt!!!,privat,Angebot,10990,control,cabrio,2007,,150,eos,100000,0,benzin,volkswagen,,4/2/2016 0:00,0,71554,4/6/2016 15:17
4/3/2016 14:45,Opel_astra,privat,Angebot,700,test,,2000,manuell,0,astra,150000,0,,opel,,4/3/2016 0:00,0,46117,4/5/2016 13:44
3/24/2016 11:36,Opel_Corsa_C_1_0_Enjoy,privat,Angebot,1300,test,,2016,manuell,58,,150000,9,benzin,opel,,3/24/2016 0:00,0,27749,4/7/2016 3:16
4/4/2016 20:50,BMW_320d_DPF_Efficient_Dynamics_Edition,privat,Angebot,15350,control,limousine,2011,manuell,163,3er,100000,6,diesel,bmw,nein,4/4/2016 0:00,0,32425,4/6/2016 23:17
3/9/2016 21:50,Bmw_520_Kombi_nav.prof.+Tuev:_06.2017.Unfallfrei,privat,Angebot,10800,test,kombi,2010,manuell,166,5er,150000,5,diesel,bmw,nein,3/9/2016 0:00,0,56332,3/27/2016 21:15
3/7/2016 7:55,Citroën_Berlingo_Kasten_Lang2__AHK_Bulli_Bus_PDC_Klima_TÜV_NEU,privat,Angebot,6100,test,bus,2011,manuell,90,berlingo,150000,10,diesel,citroen,nein,3/7/2016 0:00,0,28355,3/23/2016 21:19
3/10/2016 13:39,Seat_Leon_FR,privat,Angebot,12500,test,andere,2011,automatik,170,,125000,3,diesel,seat,nein,3/10/2016 0:00,0,8373,3/15/2016 3:17
4/2/2016 17:36,Zuverlaessiges_Auto,privat,Angebot,200,control,kleinwagen,1996,manuell,0,polo,150000,6,benzin,volkswagen,,4/2/2016 0:00,0,14947,4/2/2016 17:36
3/27/2016 15:57,Volkswagen_Golf_1.6,privat,Angebot,980,control,limousine,1997,manuell,75,golf,60000,6,benzin,volkswagen,nein,3/27/2016 0:00,0,66131,4/5/2016 11:47
4/5/2016 10:58,Suche_DRINGEND_Kombi_auf_Raten,privat,Angebot,0,control,,2000,,0,,150000,0,,volvo,,4/5/2016 0:00,0,14552,4/5/2016 11:46
3/14/2016 17:52,Volkswagen_Passat_Variant_1.9_TDI_4Motion_Highline,privat,Angebot,4199,test,kombi,2001,manuell,131,passat,150000,12,diesel,volkswagen,nein,3/14/2016 0:00,0,96450,3/22/2016 12:45
3/5/2016 16:37,"Audi_A8_4_2__quattro__LPG_Prins__20""_Felgen_ABT",privat,Angebot,10900,control,limousine,2003,automatik,334,a8,150000,3,benzin,audi,nein,3/5/2016 0:00,0,50181,4/5/2016 12:19
3/26/2016 19:36,Mercedes_Benz_Sprinter_211_CDI___Klimaanlage___3_Sitzer___Kast,privat,Angebot,6800,control,bus,2007,manuell,109,sprinter,150000,9,diesel,mercedes_benz,nein,3/26/2016 0:00,0,45525,4/6/2016 10:45
4/3/2016 21:43,Hyundai_Lantra_UNFALL!!!,privat,Angebot,700,test,kombi,1999,manuell,0,andere,70000,8,benzin,hyundai,ja,4/3/2016 0:00,0,32278,4/5/2016 22:18
4/5/2016 18:25,Audi_A4_b5_Avant,privat,Angebot,1550,control,kombi,1998,manuell,150,a4,150000,0,,audi,nein,4/5/2016 0:00,0,35799,4/5/2016 18:25
3/11/2016 11:57,VW_Polo_in_Pink,privat,Angebot,850,control,kleinwagen,1992,manuell,45,polo,150000,2,benzin,volkswagen,nein,3/11/2016 0:00,0,52249,4/3/2016 5:44
3/25/2016 14:36,525_d_Sport_Aut._Naviprof.Leder_Head_Up,privat,Angebot,11000,control,limousine,2010,automatik,204,5er,90000,6,diesel,bmw,nein,3/25/2016 0:00,0,10115,3/25/2016 14:36
3/30/2016 21:46,Top_geflegter__Opel__Meriva_Edition__mit_Anhaengerzugvorichtung,privat,Angebot,9700,test,suv,2011,manuell,101,meriva,30000,9,benzin,opel,,3/30/2016 0:00,0,26506,4/5/2016 11:50
3/28/2016 15:37,MG_MGF_1.8i,privat,Angebot,3999,control,cabrio,1999,manuell,120,,125000,9,benzin,sonstige_autos,nein,3/28/2016 0:00,0,16567,4/6/2016 20:15
3/7/2016 19:56,Skoda_Octavia_Kombi_2.0_TDI_Ambiente_8fach_bereift_aus_1._Hand,privat,Angebot,7500,control,kombi,2008,manuell,105,octavia,100000,6,diesel,skoda,nein,3/7/2016 0:00,0,66583,3/12/2016 20:44
4/3/2016 14:39,Renault_Clio,privat,Angebot,2000,test,,2016,manuell,75,clio,125000,3,,renault,,4/3/2016 0:00,0,16767,4/5/2016 13:18
3/31/2016 22:38,Fiat_Punto_188_Bastler,privat,Angebot,600,test,kleinwagen,2000,manuell,60,punto,150000,8,benzin,fiat,ja,3/31/2016 0:00,0,25335,4/6/2016 18:17
3/9/2016 21:42,Mercedes_Benz_E_240_Elegance,privat,Angebot,3950,test,limousine,1999,automatik,170,e_klasse,150000,7,benzin,mercedes_benz,nein,3/9/2016 0:00,0,27711,3/12/2016 23:45
3/27/2016 17:54,Golf_3_zu_verkaufen,privat,Angebot,1800,test,,2017,manuell,130,golf,150000,7,diesel,volkswagen,nein,3/27/2016 0:00,0,94086,4/5/2016 14:16
3/9/2016 12:51,Audi_A3_2.0_TDI_Limousine_Attraction_S_line,privat,Angebot,33499,control,limousine,2015,manuell,184,a3,30000,2,diesel,audi,nein,3/9/2016 0:00,0,36119,4/5/2016 23:45
3/8/2016 14:58,A4_1.9_TDI_FULL_LEDER_BRAUN_131_PS,privat,Angebot,2001,test,kombi,2001,manuell,131,a4,150000,10,diesel,audi,,3/8/2016 0:00,0,48455,3/8/2016 15:39
3/15/2016 20:49,Audi_A5_3.0_TDI_DPF_quattro_S_tronic__S_Line,privat,Angebot,24750,test,coupe,2010,automatik,239,a5,80000,11,diesel,audi,nein,3/15/2016 0:00,0,38229,3/20/2016 19:44
4/3/2016 22:47,Peugeot_206_TÜV_SCHECKHEFT_GEPFLEGT_106_TKM_TOP_Zustand,privat,Angebot,2650,control,kleinwagen,2004,manuell,88,2_reihe,125000,1,benzin,peugeot,nein,4/3/2016 0:00,0,71069,4/3/2016 22:47
3/20/2016 20:51,Seat_Ibiza_1.4_16V_SportEdition,privat,Angebot,4450,test,kleinwagen,2007,manuell,86,ibiza,125000,8,benzin,seat,nein,3/20/2016 0:00,0,47198,4/7/2016 5:46
3/19/2016 15:43,BMW_118d,privat,Angebot,8000,control,limousine,2006,manuell,122,1er,125000,1,diesel,bmw,nein,3/19/2016 0:00,0,57489,4/6/2016 23:46
4/4/2016 12:58,BMW_120d_Coupe_Aut.,privat,Angebot,14499,control,coupe,2010,automatik,177,1er,150000,9,diesel,bmw,nein,4/4/2016 0:00,0,95448,4/6/2016 14:16
4/1/2016 18:41,Ford_Fiesta,privat,Angebot,1780,control,kleinwagen,2004,manuell,70,fiesta,90000,2,benzin,ford,ja,4/1/2016 0:00,0,96215,4/5/2016 14:17
3/19/2016 2:52,Touran_2.0_deisel,privat,Angebot,5100,test,kombi,2006,manuell,140,touran,150000,6,diesel,volkswagen,,3/19/2016 0:00,0,75177,3/22/2016 15:49
3/15/2016 11:55,fahrbereiter_Polo__rot_,privat,Angebot,0,test,kleinwagen,1994,manuell,60,polo,150000,5,benzin,volkswagen,,3/15/2016 0:00,0,34630,3/29/2016 14:45
3/5/2016 20:48,Mazda_626__fuer_Export_oder_Bastler,privat,Angebot,0,control,kombi,2000,manuell,0,,150000,11,diesel,mazda,,3/5/2016 0:00,0,26203,3/19/2016 19:48
4/4/2016 6:36,"2_Autobianchi_A_112_""Projektaufgabe""",privat,Angebot,1900,test,,1985,,0,andere,90000,0,,lancia,,4/4/2016 0:00,0,71287,4/6/2016 10:16
3/20/2016 19:55,mercedes_c_180_t_kombi_mit_neuen_service_und_neuen_tuev,privat,Angebot,1500,test,kombi,1998,manuell,122,c_klasse,150000,3,benzin,mercedes_benz,nein,3/20/2016 0:00,0,7318,3/30/2016 10:48
3/17/2016 8:21,Opel_Agila_1.2_16_V_Edition_8_Fach_Bereifung/Klima,privat,Angebot,5750,test,kleinwagen,2006,manuell,80,agila,20000,10,benzin,opel,nein,3/16/2016 0:00,0,65239,3/17/2016 21:10
3/30/2016 11:54,VW_Touareg_3.0_V6_TDI_Individual,privat,Angebot,15700,test,suv,2006,automatik,224,touareg,150000,10,diesel,volkswagen,nein,3/30/2016 0:00,0,79244,4/7/2016 2:45
4/1/2016 22:53,Porsche_924_S,privat,Angebot,7924,test,coupe,1986,manuell,150,andere,150000,3,benzin,porsche,nein,4/1/2016 0:00,0,64832,4/5/2016 21:47
3/7/2016 22:57,Audi_A4_2.0,privat,Angebot,4950,test,limousine,2001,automatik,131,a4,80000,12,benzin,audi,nein,3/7/2016 0:00,0,72406,4/5/2016 19:16
3/5/2016 23:50,Seat_Alhambra_1.9_Signo,privat,Angebot,0,test,bus,2001,manuell,116,alhambra,150000,10,diesel,seat,nein,3/5/2016 0:00,0,57577,3/7/2016 17:31
3/28/2016 13:46,BMW_530xd_Aut._Top_zustand!__NOTVERKAUF!!!,privat,Angebot,12990,test,limousine,2007,automatik,235,5er,150000,11,diesel,bmw,nein,3/28/2016 0:00,0,50667,3/31/2016 21:47
3/19/2016 11:59,VW_GOLF_5_TÜV_NEU_VOLL_SCHECKHEFT_5_TÜRER,privat,Angebot,3999,test,limousine,2004,manuell,116,golf,150000,10,benzin,volkswagen,nein,3/19/2016 0:00,0,13347,3/20/2016 11:59
3/27/2016 21:47,Seat_ibiza_Bastlerfahrzeug,privat,Angebot,1500,test,,2000,manuell,0,ibiza,150000,0,benzin,seat,ja,3/27/2016 0:00,0,66780,4/5/2016 20:47
3/14/2016 21:48,Renault_Clio,privat,Angebot,0,test,kleinwagen,1999,manuell,58,clio,150000,7,benzin,renault,ja,3/14/2016 0:00,0,80689,3/15/2016 17:18
4/5/2016 10:46,BMW_X3_f25,privat,Angebot,42500,control,suv,2014,automatik,190,x_reihe,30000,8,diesel,bmw,nein,4/5/2016 0:00,0,93049,4/7/2016 13:17
3/23/2016 19:36,Volkswagen_Golf_1_4,privat,Angebot,1000,control,kleinwagen,1999,manuell,75,golf,150000,9,benzin,volkswagen,,3/23/2016 0:00,0,61231,3/24/2016 16:27
3/22/2016 14:46,Smart_Fortwo,privat,Angebot,2699,control,kleinwagen,2007,automatik,61,fortwo,150000,10,benzin,smart,nein,3/22/2016 0:00,0,50169,3/22/2016 14:46
3/26/2016 11:49,Volkswagen_Lupo_1.0__/Sitzheizung_/Tuev_Neu_/Service_Neu,privat,Angebot,2490,control,kleinwagen,2003,manuell,50,lupo,100000,10,benzin,volkswagen,nein,3/26/2016 0:00,0,73240,4/5/2016 23:17
3/20/2016 16:48,Ford_Fiesta_style_family,privat,Angebot,450,test,,2016,manuell,75,fiesta,125000,0,,ford,nein,3/20/2016 0:00,0,63110,4/2/2016 21:47
3/5/2016 20:53,BMW_318i,privat,Angebot,2500,control,limousine,1999,manuell,118,3er,150000,9,benzin,bmw,nein,3/5/2016 0:00,0,23558,3/15/2016 7:15
3/28/2016 16:46,Mondeo_Titanium_Turnier_Kombi_2_2l_Diesel_155_PS_6_Gang,privat,Angebot,5450,test,kombi,2004,manuell,155,mondeo,90000,6,diesel,ford,nein,3/28/2016 0:00,0,71364,3/28/2016 16:46
4/3/2016 15:51,Ford_Mondeo,privat,Angebot,350,test,kombi,1997,manuell,116,mondeo,20000,3,benzin,ford,nein,4/3/2016 0:00,0,64720,4/5/2016 15:16
3/24/2016 13:57,Volkswagen_Polo_1.4_TDI_DPF_BlueMotion,privat,Angebot,5200,control,limousine,2009,manuell,80,polo,150000,3,diesel,volkswagen,nein,3/24/2016 0:00,0,71665,4/1/2016 10:18
3/5/2016 16:57,Omega_B_Caravan_3_0_V6__18_Monate_TÜV,privat,Angebot,1199,control,,2017,automatik,211,,150000,4,,opel,,3/5/2016 0:00,0,32469,3/11/2016 11:46
3/29/2016 12:49,Toyota_previa_mit_Klimaanlage,privat,Angebot,1500,test,,2017,manuell,0,andere,150000,2,benzin,toyota,nein,3/29/2016 0:00,0,44339,4/5/2016 22:16
4/4/2016 21:36,Audi_A4___S4_B5_Avant_Quattro,privat,Angebot,3500,test,kombi,1997,manuell,193,a4,150000,2,benzin,audi,ja,4/4/2016 0:00,0,8309,4/7/2016 0:15
4/3/2016 20:42,BMW_323i_TÜV_NEU,privat,Angebot,1850,test,limousine,1999,manuell,170,,150000,12,lpg,bmw,,4/3/2016 0:00,0,83026,4/5/2016 21:17
3/9/2016 14:36,Ford_Galaxy_7_sitzer_1_8tdci_TÜV_08/17,privat,Angebot,6750,test,bus,2006,manuell,125,galaxy,150000,10,,ford,,3/9/2016 0:00,0,50765,3/11/2016 23:45
3/16/2016 15:51,Mitsubishi_Space_Star_1.6,privat,Angebot,4500,test,bus,2005,manuell,98,andere,20000,4,benzin,mitsubishi,nein,3/16/2016 0:00,0,18347,3/20/2016 15:15
4/2/2016 23:45,Peugeot_2008_e_HDi_FAP_92_STOP_&_START_Allure,privat,Angebot,14990,test,kombi,2013,manuell,92,2_reihe,40000,11,diesel,peugeot,nein,4/2/2016 0:00,0,23858,4/7/2016 0:46
4/1/2016 16:36,Mercedes_W203_Kombi,privat,Angebot,1900,control,kombi,2001,manuell,163,c_klasse,150000,2,benzin,mercedes_benz,nein,4/1/2016 0:00,0,46509,4/5/2016 11:18
3/20/2016 14:44,golf_1.9_tdi,privat,Angebot,1800,test,kombi,2004,manuell,102,golf,150000,10,diesel,volkswagen,,3/20/2016 0:00,0,29664,4/6/2016 17:16
3/31/2016 11:49,BMW_X1_sDrive18d,privat,Angebot,12500,control,limousine,2010,manuell,143,x_reihe,150000,9,diesel,bmw,nein,3/31/2016 0:00,0,80933,4/2/2016 6:46
3/30/2016 22:49,Volkswagen_Multivan_DPF_Highline,privat,Angebot,23950,control,bus,2007,manuell,174,transporter,150000,3,diesel,volkswagen,nein,3/30/2016 0:00,0,59597,4/5/2016 14:18
3/20/2016 21:37,Renault_Twingo_1.2_16V,privat,Angebot,1100,test,kleinwagen,2004,manuell,75,twingo,150000,6,benzin,renault,ja,3/20/2016 0:00,0,84508,4/3/2016 5:45
3/16/2016 15:48,Porsche_996_4s,privat,Angebot,42900,test,coupe,2002,manuell,320,911,70000,6,benzin,porsche,nein,3/16/2016 0:00,0,72213,3/16/2016 15:48
3/25/2016 8:54,ford_ka___oster_preiss,privat,Angebot,980,control,kleinwagen,2001,,0,ka,5000,5,benzin,ford,,3/25/2016 0:00,0,24576,4/6/2016 8:44
4/3/2016 20:39,Seat_Leon_1.4_TSI_Start&Stop_FR,privat,Angebot,18600,test,limousine,2013,manuell,140,leon,30000,6,benzin,seat,nein,4/3/2016 0:00,0,85110,4/5/2016 21:16
4/1/2016 11:52,vw_polo_6n,privat,Angebot,200,test,,2000,manuell,50,polo,150000,8,benzin,volkswagen,nein,4/1/2016 0:00,0,91717,4/5/2016 6:17
3/23/2016 12:39,Audi_A6_Avant_3.0_TDI_tiptronic_quattro_Vollausstattu,privat,Angebot,8900,control,kombi,2006,automatik,224,a6,150000,1,diesel,audi,nein,3/23/2016 0:00,0,12105,4/5/2016 11:18
3/12/2016 13:53,Audi_A4_Cabriolet_1.8_T,privat,Angebot,10500,control,cabrio,2005,automatik,163,a4,100000,7,benzin,audi,nein,3/12/2016 0:00,0,71083,4/6/2016 19:17
4/3/2016 12:40,Opel_Astra_1.8,privat,Angebot,1550,control,limousine,1998,manuell,116,astra,150000,9,benzin,opel,nein,4/3/2016 0:00,0,90556,4/7/2016 14:57
3/6/2016 11:47,Mercedes_Benz_S_320_CDI_/__Inzahlungnahme_/Tausch_moeglich,privat,Angebot,5200,test,limousine,2001,automatik,197,s_klasse,150000,12,diesel,mercedes_benz,nein,3/6/2016 0:00,0,24782,3/9/2016 13:46
3/30/2016 14:48,Ford_Fiesta,privat,Angebot,1100,control,kleinwagen,2000,manuell,50,fiesta,90000,4,benzin,ford,nein,3/30/2016 0:00,0,40589,4/7/2016 5:44
3/22/2016 17:58,BMW_323,privat,Angebot,2950,control,coupe,2000,manuell,170,3er,150000,2,benzin,bmw,nein,3/22/2016 0:00,0,66482,3/26/2016 19:45
3/21/2016 15:56,Seat_1.8l_90_ps,privat,Angebot,30,control,,2015,,0,,5000,0,,seat,,3/21/2016 0:00,0,8485,4/4/2016 13:18
3/12/2016 15:38,Smart_for_two_2002,privat,Angebot,2350,control,,2018,,0,fortwo,125000,5,benzin,smart,nein,3/12/2016 0:00,0,13437,4/7/2016 2:45
3/8/2016 3:59,Audi_A4_Limousine,privat,Angebot,4900,control,limousine,2004,manuell,102,a4,150000,6,benzin,audi,nein,3/8/2016 0:00,0,51067,4/3/2016 17:45
